fish_table_id,anem_table_id,"fish_spp","size","fin_id","sample_id","color",cap_id,"recap","tag_id","notes","collector","correction","corr_date","corr_editor","corr_message"
1233,1221,"APCL","9.3","348","APCL13_348","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9866,8338,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
307,280,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
2463,2095,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,"couldn't find Gerry","MRS",NULL,NULL,NULL,NULL
1777,1579,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5067,3848,"APPE","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
443,371,"APCL","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10083,8766,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
3551,2902,"APCL","8",NULL,NULL,"O",NULL,NULL,NULL,"9 CM FISH ALSO SWAM TO 543","JAH",NULL,NULL,NULL,NULL
10109,8815,"APCL","9",NULL,NULL,NULL,NULL,NULL,NULL,"1 tiny APFR","KAC",NULL,NULL,NULL,NULL
1776,1479,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5063,4690,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1775,1445,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5059,3767,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1771,955,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5043,3787,"APPE","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1769,926,"APPE","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5035,6199,"APFR","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
441,370,"APCL","9.2","224","APCL12_224","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
10019,8659,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
3535,3109,"APCL","13",NULL,NULL,"O",NULL,NULL,NULL,"A 100cm head of coral with colonial ENQD (26 counted) and many APCL","G_S",NULL,NULL,NULL,NULL
10045,8705,"APCL","10",NULL,NULL,NULL,NULL,NULL,NULL,"next to 2781 from 6/3","KAC",NULL,NULL,NULL,NULL
1768,881,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,"Seems like this isn't the home anemone for these APCL (APPE seem to be resident), but not sure where their main anemone is.","MLP",NULL,NULL,NULL,NULL
5031,3871,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1767,881,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,"Seems like this isn't the home anemone for these APCL (APPE seem to be resident), but not sure where their main anemone is.","MLP",NULL,NULL,NULL,NULL
5027,3886,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1764,854,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5015,4213,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1761,1715,"APCL","3","666","APCL13_666","W",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5003,3983,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
439,369,"APCL","5.6","223","APCL12_223","Y",NULL,NULL,NULL,"Tail on #225 was all orange, not just the edges (though base was white)","MLP",NULL,NULL,NULL,NULL
9955,8489,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
3519,3267,"APCL","8",NULL,NULL,"YP",NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
9981,8545,"APCL","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1760,1714,"APCL","5.6","665","APCL13_665","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4999,2688,"APCL","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1759,1698,"APCL","3","664","APCL13_664","W",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4995,2675,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1755,1680,"APCL","7.3","660","APCL13_660","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4979,4080,"APPE","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1753,1643,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4971,4108,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
437,368,"APCL","5.3","221","APCL12_221","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9891,8394,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
3503,3402,"APCL","4",NULL,NULL,"W",NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
9917,8439,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1752,1643,"APCL","7.5","658","APCL13_658","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4967,4120,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,"Couldn't see tail color","PHF",NULL,NULL,NULL,NULL
1751,1639,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4963,3096,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1748,1632,"APCL","5.4","656","APCL13_656","W",NULL,NULL,NULL,"Changed col from WP to W to simplify tail color coding (MRS 7/17/17)","MLP",NULL,NULL,NULL,NULL
4951,3162,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1747,1631,"APCL","4.1","655","APCL13_655","W",NULL,NULL,NULL,"Changed col from WP to W to simplify tail color coding (MRS 7/17/17)","MLP",NULL,NULL,NULL,NULL
4947,6186,"APCL","0.5",NULL,NULL,"BW",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1745,1631,"APCL","3.6","653","APCL13_653","YR",56,NULL,NULL,"Changed col from WP to W to simplify tail color coding (MRS 7/17/17)","MLP",NULL,NULL,NULL,NULL
4939,4269,"APCL","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
435,368,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9827,8291,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,"1 APPE, 1cm; black APCL was not caught, 10cm, not sure which anemone but might be this one","KAC/MLP",NULL,NULL,NULL,NULL
3487,3720,"APCL","7",NULL,NULL,"YP",NULL,NULL,NULL,"One tag. Changed oldAnemID 504 to -9999. Couldn't be 504 based on location. Maybe 594 (10m away), but the datasheet is clearly 504 or 509.","PHF",NULL,NULL,NULL,NULL
9853,8320,"APCL","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1744,1629,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4935,3159,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1743,1628,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4931,3298,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1739,1620,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4915,3177,"APFR","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1737,1619,"APFR","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4907,6225,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
433,367,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9763,8201,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
3471,4332,"APCL","7",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9789,8243,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1736,1619,"APFR","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4903,5026,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1735,1618,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
27,13,"APCL","9.8","17","APCL12_017",NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4899,2935,"APOC","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1732,1613,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4887,4560,"APPE","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1729,1611,"APCL","5.2","647","APCL13_647","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4875,4618,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
431,365,"APCL","4.4","217","APCL12_217","Y",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9699,8112,"APCL","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
3455,4709,"APCL","5",NULL,NULL,"W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9725,8148,"APFR","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1728,1610,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4871,4636,"APFR","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1727,1609,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4867,4828,"APSA","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1723,1606,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4851,4086,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1721,1604,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4843,3411,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
429,364,"APCL","7.5","215","APCL12_215","Y",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9635,8344,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,"repeat observation","KAC",NULL,NULL,NULL,NULL
3439,4863,"APCL","9",NULL,NULL,"O",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
9661,8222,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1720,1603,"APCL","4","646","APCL13_646","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4839,4661,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1719,1602,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4835,5002,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1716,1599,"APCL","2.6","645","APCL13_645","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4823,3192,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1715,1599,"APCL","7.4","644","APCL13_644","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4819,4701,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1712,1596,"APCL","4.5","641","APCL13_641","YR",NULL,NULL,NULL,"stopped recording HECR since we've been here before","MLP",NULL,NULL,NULL,NULL
4807,3021,"APFR","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1711,1595,"APCL","6.5","640","APCL13_640","YP",NULL,NULL,NULL,"looks like it may have been sampled last year","MLP",NULL,NULL,NULL,NULL
4803,4727,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1707,1591,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4787,3515,"APCL","2",NULL,NULL,"BW",NULL,NULL,NULL,"One tag","PHF",NULL,NULL,NULL,NULL
1705,1589,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4779,4688,"APCL","10",NULL,NULL,"O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
425,360,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9507,8745,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
3407,6011,"APCL","2",NULL,NULL,"BW",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9533,8673,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1704,1588,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4775,3257,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1703,1587,"APPE","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4771,4793,"APFR","15",NULL,NULL,NULL,NULL,NULL,NULL,"ANEM ID QUESTIONABLE","MRS",NULL,NULL,NULL,NULL
1700,1581,"APCL","3.1","636","APCL13_636","BW",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4759,3236,"APCL","5",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1697,1579,"APCL","2.5","633","APCL13_633","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4747,4817,"APCL","9",NULL,NULL,"O",NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
423,360,"APCL","5.8","212","APCL12_212","Y",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9443,8881,"APPE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
3391,2705,"APCL","10",NULL,NULL,"O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9469,8833,"APFR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1696,1579,"APCL","5.3","632","APCL13_632","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4743,4792,"APOC","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1695,1575,"APCL","8.9","630","APCL13_630","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4739,4535,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1691,1573,"APCL","2.5","627","APCL13_627","BW",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4723,3941,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,"MRS and MLP observed the same anemone on dives 17 and 18","MLP",NULL,NULL,NULL,NULL
1689,1571,"APCL","2.8","625","APCL13_625","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4715,4888,"APCL","8",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
421,358,"APCL","8.3","211","APCL12_211","Y",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9379,9029,"APCL","9",NULL,NULL,NULL,NULL,NULL,NULL,"Fish basket was next to this anem id, but anem was not recorded by KAC","MRS",NULL,NULL,NULL,NULL
3375,3236,"APCL","4",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
9405,8978,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"KAC",NULL,NULL,NULL,NULL
1688,1570,"APCL","4.8","624","APCL13_624","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4711,4649,"APCL","6",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1687,1570,"APCL","2.7","623","APCL13_623","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4707,2769,"APFR","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1684,1567,"APCL","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4695,2769,"APFR","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1683,1566,"APCL","9.7","620","APCL13_620","YP",NULL,NULL,NULL,"Reached previous surveys in Wangag North at 12:14. Stopped surveying HECRs to avoid double-counting.","MLP",NULL,NULL,NULL,NULL
4691,3342,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,"APPE SWAM TO BOTH ANEMS","JAH",NULL,NULL,NULL,NULL
1681,1555,"APCL","8","618","APCL13_618","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4683,4943,"APFR","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
419,358,"APCL","6.4","209","APCL12_209","Y",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
3359,4293,"APCL","5",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1680,1554,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4679,4948,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1679,1553,"APCL","7.8","619","APCL13_619","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4675,4960,"APCL","2",NULL,NULL,"W",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1675,1537,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4659,4987,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1673,1534,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4651,3140,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,"thought it was 2 anenomes at first, but just one big anenome","JAH",NULL,NULL,NULL,NULL
417,357,"APCL","3.8","207","APCL12_207","Y",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9251,9157,"APCL","3.3",NULL,NULL,"YR",NULL,"N",NULL,NULL,"MRS",NULL,NULL,NULL,NULL
3343,5007,"APCL","3",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1672,1533,"APCL","5.9","613","APCL13_613","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4647,5030,"APPE","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
1671,1531,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
26,13,"APCL","8.9","1","APCL12_001",NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4643,5070,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1668,1528,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4631,5145,"APCL","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1665,1524,"APCL","4.2","609","APCL13_609","W",NULL,NULL,NULL,"seem to be on outer reef edge here","MLP",NULL,NULL,NULL,NULL
4619,4922,"APCL","8",NULL,NULL,"YP",NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
415,354,"APCL","4.2","206","APCL12_206","W",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
9187,9221,"APCL","8.1",NULL,NULL,"YP",NULL,"Y","985153000406793",NULL,"MRS",NULL,NULL,NULL,NULL
3327,4133,"APCL","1",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
9213,9195,"APCL","2.7",NULL,NULL,"W",NULL,"N",NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1664,1517,"APCL","3.3","608","APCL13_608","BW",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4615,5681,"APPE","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1663,1515,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4611,4425,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
9,4,"APFR","10",NULL,NULL,NULL,NULL,NULL,NULL,"Unsure of fish species, changed spp from APFR? To APFR to consolidate fish codes, unsure of anem_spp, changed Anemspp from ENQD? To ENQD to consolidate codes","MLP",NULL,NULL,NULL,NULL
1659,1509,"APCL","7","603","APCL13_603","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4595,5855,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1657,1508,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4587,4784,"APCL","8",NULL,NULL,"O",NULL,NULL,NULL,"GS UNSURE OF ANEM SPECIES","G_S",NULL,NULL,NULL,NULL
413,352,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
3311,5677,"APCL","0.5",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1656,1507,"APCL","8.2","602","APCL13_602","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4583,5932,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1655,1506,"APFR","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4579,6091,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1652,1505,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4567,4821,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1651,1504,"APCL","5.3","601","APCL13_601","YR",54,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4563,6185,"APCL","1",NULL,NULL,"BW",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
3307,2640,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1649,1503,"APCL","3.4","600","APCL13_600","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4555,6201,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
411,350,"APCL","5","204","APCL12_204","Y",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
3295,2544,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9085,9323,"APCL","10.9",NULL,NULL,"YP",NULL,"Y","985153000371766",NULL,"MRS",NULL,NULL,NULL,NULL
3303,2590,"APPE","3.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
9117,9291,"APCL","8.2",NULL,NULL,"YP",NULL,"Y","985153000403433",NULL,"MRS",NULL,NULL,NULL,NULL
412,351,"APPE","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1648,1502,"APCL","8.6","599","APCL13_599","YP",53,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4551,3025,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
3301,2573,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1647,1502,"APCL","9.2","598","APCL13_598","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4547,6212,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
3299,2572,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1640,1497,"APCL","8.8","594","APCL13_594","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
4519,2740,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
3285,2463,"APPE","2.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
